date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:38:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:11%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-39_11zon.webp?v=1707911520&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-39_11zon1773.webp	(from https://www.coralviu.com/products/pendiente-ramificacion-gorgonia-grande-banado-en-oro)
17:38:11	475203/475203	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:11%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6169WEB.webp?v=1707911484&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6169WEBeb3d.jpg	(from https://www.coralviu.com/products/pendiente-ramificacion-gorgonia-grande-banado-en-oro)
17:38:12	225932/225932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:13%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-39_11zon.webp?v=1707911520&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-39_11zon1773.jpg	(from https://www.coralviu.com/products/pendiente-ramificacion-gorgonia-grande-banado-en-oro)
17:38:13	2268/2268	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:230bfe9ca8bcac8a45e7fd8cd6aba23f%22	https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/aro-grande-coralina-banado-en-oro.oembed	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:14%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon4913.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:16%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zon4913.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:14	267636/267636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:16%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon4913.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:17%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon6b72.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:16	251539/251539	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:17%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zon4913.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:19%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zonedbb.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:18	143317/143317	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:18%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon6b72.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:20%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zonedbb.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:20	49313/49313	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:20%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zonedbb.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:21	27365/27365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:23%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zonedbb.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:23%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zonfb45.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:22	29119/29119	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:24%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zonfb45.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:24%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon6eba.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:26%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zon6eba.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:24	267636/267636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:25%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon.webp?v=1707835785&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6252WEB_11zon6eba.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:27%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon6c11.webp	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:26	160223/160223	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:27%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-75_11zon.webp?v=1707835785&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-75_11zon6eba.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:26	129396/129396	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:28%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon.webp?v=1707835833&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6311WEB_11zon6c11.jpg	(from https://www.coralviu.com/products/aro-grande-coralina-banado-en-oro)
17:38:28	2976/2976	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:f15081fd9154e180b2c3c033de19beac%22	https://www.coralviu.com/products/pendiente-doble-petalo-plata.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/pendiente-doble-petalo-plata.oembed	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:29%20GMT	http://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod17003d371.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:31%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu16881af.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:29	796349/796349	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:31%20GMT	https://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod17003d371.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:33%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_130f7.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:32	274061/274061	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:32%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu16881af.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:35%20GMT	http://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod170034523.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:34	175402/175402	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:35%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_130f7.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:37%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1684ed0.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:36	76437/76437	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:37%20GMT	https://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod170034523.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:38%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_1c660.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:38	32346/32346	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:38%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1684ed0.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:38	23439/23439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:40%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_1c660.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:41%20GMT	http://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod170039886.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:42%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu168f8d8.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:41	480619/480619	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:42%20GMT	https://www.coralviu.com/cdn/shop/files/Prod17003.webp?v=1707754111&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod170039886.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:44%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_1e2af.webp	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:43	172120/172120	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:43%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu168.webp?v=1707754159&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu168f8d8.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:43	110570/110570	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:45%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu169_1.webp?v=1707754250&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu169_1e2af.jpg	(from https://www.coralviu.com/products/pendiente-doble-petalo-plata)
17:38:45	2891/2891	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:03a92ce2ea919928ef31c4534a14a1bb%22	https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm.oembed	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:46%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82511a.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:47%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b5f22.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:45	520084/520084	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:47%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82511a.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:49%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be57a8.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:47	629450/629450	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:49%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b5f22.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:50%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d827045.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:48	490439/490439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:50%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be57a8.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:51%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b0f62.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:50	83362/83362	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:51%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d827045.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:51	26775/26775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:53%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b0f62.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:53%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3bebddc.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:52	27956/27956	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:54%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3bebddc.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:54%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d829aa2.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:56%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b1bfa.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:55	520084/520084	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:55%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d82.webp?v=1707906645&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6104WEB_4b7bb8cb-df91-49a3-b85d-c4c45c708d829aa2.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:38:58%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3beac79.webp	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:57	326908/326908	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:58%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b.webp?v=1707906689&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-35_d2886a5b-d7d1-4aea-985c-6409e29b4d7b1bfa.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:57	252746/252746	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:38:59%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3beac79.jpg	(from https://www.coralviu.com/products/colgante-largo-gorgonia-banado-en-oro-70cm)
17:38:59	2271/2271	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:dfea36c2f8faeb4be74b0973174ffe92%22	https://www.coralviu.com/products/colgante-lateral-gorgonia-banado-en-oro-40cm.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/colgante-lateral-gorgonia-banado-en-oro-40cm.oembed	(from https://www.coralviu.com/products/colgante-lateral-gorgonia-banado-en-oro-40cm)
17:38:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:39:00%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6122WEB.webp?v=1707910742&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6122WEB9a21.webp	(from https://www.coralviu.com/products/colgante-lateral-gorgonia-banado-en-oro-40cm)
17:38:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:39:01%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu175.webp?v=1707910774&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu17593d8.webp	(from https://www.coralviu.com/products/colgante-lateral-gorgonia-banado-en-oro-40cm)
